time,alpha_t,pv_pu_proxy,pv_kw_eff
2023-01-22T16:00:00.0,1.8943065082078638,0.24999999999999994,2.4999999999999996
2023-01-22T18:00:00.0,2.5,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-22T20:00:00.0,0.8337696937104709,0.0,0.0
2023-01-22T22:00:00.0,0.87270953267022,0.0,0.0
2023-01-23T00:00:00.0,0.38023562279784784,0.0,0.0
2023-01-23T02:00:00.0,0.5589005815445517,0.0,0.0
2023-01-23T04:00:00.0,0.3,0.0,0.0
2023-01-23T06:00:00.0,0.35962046413128085,0.0,0.0
2023-01-23T08:00:00.0,0.42604716993570446,0.24999999999999994,2.4999999999999996
2023-01-23T10:00:00.0,0.5772251935732455,0.7499999999999999,7.499999999999999
2023-01-23T12:00:00.0,0.3,1.0,10.0
2023-01-23T14:00:00.0,0.40314139636677615,0.7500000000000001,7.500000000000001
2023-01-23T16:00:00.0,0.7604712455956957,0.24999999999999994,2.4999999999999996
2023-01-23T18:00:00.0,2.5,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-23T20:00:00.0,0.3,0.0,0.0
2023-01-23T22:00:00.0,0.40314139636677615,0.0,0.0
2023-01-24T00:00:00.0,0.46498694063096524,0.0,0.0
2023-01-24T02:00:00.0,0.3,0.0,0.0
2023-01-24T04:00:00.0,0.3,0.0,0.0
2023-01-24T06:00:00.0,2.5,0.0,0.0
2023-01-24T08:00:00.0,1.1040576784684,0.24999999999999994,2.4999999999999996
2023-01-24T10:00:00.0,2.3295158305628165,0.7499999999999999,7.499999999999999
2023-01-24T12:00:00.0,0.7490183758773535,1.0,10.0
2023-01-24T14:00:00.0,0.6688482195844706,0.7500000000000001,7.500000000000001
2023-01-24T16:00:00.0,0.7398561210613728,0.24999999999999994,2.4999999999999996
2023-01-24T18:00:00.0,1.154450387146491,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-24T20:00:00.0,1.0307592303536246,0.0,0.0
2023-01-24T22:00:00.0,0.7581806989578225,0.0,0.0
2023-01-25T00:00:00.0,0.33671469056235254,0.0,0.0
2023-01-25T02:00:00.0,0.3,0.0,0.0
2023-01-25T04:00:00.0,0.3,0.0,0.0
2023-01-25T06:00:00.0,0.4008508155966589,0.0,0.0
2023-01-25T08:00:00.0,0.3,0.24999999999999994,2.4999999999999996
2023-01-25T10:00:00.0,2.068390237149845,0.7499999999999999,7.499999999999999
2023-01-25T12:00:00.0,0.6115838027282718,1.0,10.0
2023-01-25T14:00:00.0,0.7421466676992459,0.7500000000000001,7.500000000000001
2023-01-25T16:00:00.0,0.5451571310560923,0.24999999999999994,2.4999999999999996
2023-01-25T18:00:00.0,2.08213365350606,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-25T20:00:00.0,0.4077225579070106,0.0,0.0
2023-01-25T22:00:00.0,0.9941100062962369,0.0,0.0
2023-01-26T00:00:00.0,0.8223168239921289,0.0,0.0
2023-01-26T02:00:00.0,0.34358643287270424,0.0,0.0
2023-01-26T04:00:00.0,0.41001313867712785,0.0,0.0
2023-01-26T06:00:00.0,0.671138834486832,0.0,0.0
2023-01-26T08:00:00.0,0.3848167843380823,0.24999999999999994,2.4999999999999996
2023-01-26T10:00:00.0,0.7032068970039851,0.7499999999999999,7.499999999999999
2023-01-26T12:00:00.0,2.5,1.0,10.0
2023-01-26T14:00:00.0,0.3687827530795057,0.7500000000000001,7.500000000000001
2023-01-26T16:00:00.0,0.3,0.24999999999999994,2.4999999999999996
2023-01-26T18:00:00.0,0.8291885321702365,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-26T20:00:00.0,0.46269639399309215,0.0,0.0
2023-01-26T22:00:00.0,2.0248693049143496,0.0,0.0
2023-01-27T00:00:00.0,1.5827880695878245,0.0,0.0
2023-01-27T02:00:00.0,0.35962046413128085,0.0,0.0
2023-01-27T04:00:00.0,0.33900527133246977,0.0,0.0
2023-01-27T06:00:00.0,0.3,0.0,0.0
2023-01-27T08:00:00.0,0.3458769795105774,0.24999999999999994,2.4999999999999996
2023-01-27T10:00:00.0,0.3,0.7499999999999999,7.499999999999999
2023-01-27T12:00:00.0,0.6436518652454251,1.0,10.0
2023-01-27T14:00:00.0,0.5520288392342,0.7500000000000001,7.500000000000001
2023-01-27T16:00:00.0,1.1452880640660221,0.24999999999999994,2.4999999999999996
2023-01-27T18:00:00.0,1.6034032623866357,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-27T20:00:00.0,1.0857331005719502,0.0,0.0
2023-01-27T22:00:00.0,0.671138834486832,0.0,0.0
2023-01-28T00:00:00.0,0.3,0.0,0.0
2023-01-28T02:00:00.0,0.3,0.0,0.0
2023-01-28T04:00:00.0,0.3,0.0,0.0
2023-01-28T06:00:00.0,2.5,0.0,0.0
2023-01-28T08:00:00.0,0.3344241097922353,0.24999999999999994,2.4999999999999996
2023-01-28T10:00:00.0,0.5359948079756234,0.7499999999999999,7.499999999999999
2023-01-28T12:00:00.0,0.58180635511348,1.0,10.0
2023-01-28T14:00:00.0,0.41459426608511823,0.7500000000000001,7.500000000000001
2023-01-28T16:00:00.0,0.5474476776939655,0.24999999999999994,2.4999999999999996
2023-01-28T18:00:00.0,0.5337042272055061,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-28T20:00:00.0,0.8154451158140212,0.0,0.0
2023-01-28T22:00:00.0,1.8645289923285837,0.0,0.0
2023-01-29T00:00:00.0,0.3,0.0,0.0
2023-01-29T02:00:00.0,0.3,0.0,0.0
2023-01-29T04:00:00.0,0.3,0.0,0.0
2023-01-29T06:00:00.0,0.7215314749004348,0.0,0.0
2023-01-29T08:00:00.0,0.6001309330099297,0.24999999999999994,2.4999999999999996
2023-01-29T10:00:00.0,0.3298429482520008,0.7499999999999999,7.499999999999999
2023-01-29T12:00:00.0,0.3,1.0,10.0
2023-01-29T14:00:00.0,0.3,0.7500000000000001,7.500000000000001
2023-01-29T16:00:00.0,2.5,0.24999999999999994,2.4999999999999996
2023-01-29T18:00:00.0,1.4247383036399317,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-29T20:00:00.0,1.7500001586161862,0.0,0.0
2023-01-29T22:00:00.0,1.1590314804222372,0.0,0.0
2023-01-30T00:00:00.0,0.4283377507058217,0.0,0.0
2023-01-30T02:00:00.0,0.3,0.0,0.0
2023-01-30T04:00:00.0,0.3,0.0,0.0
2023-01-30T06:00:00.0,2.5,0.0,0.0
2023-01-30T08:00:00.0,1.0880236472098233,0.24999999999999994,2.4999999999999996
2023-01-30T10:00:00.0,0.5314136464353889,0.7499999999999999,7.499999999999999
2023-01-30T12:00:00.0,0.3115183703555511,1.0,10.0
2023-01-30T14:00:00.0,0.4947644565102453,0.7500000000000001,7.500000000000001
2023-01-30T16:00:00.0,1.2918849602955726,0.24999999999999994,2.4999999999999996
2023-01-30T18:00:00.0,0.9643325586814451,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-30T20:00:00.0,0.7925393081128488,0.0,0.0
2023-01-30T22:00:00.0,1.4407724031629965,0.0,0.0
2023-01-31T00:00:00.0,0.3,0.0,0.0
2023-01-31T02:00:00.0,0.3,0.0,0.0
2023-01-31T04:00:00.0,0.3,0.0,0.0
2023-01-31T06:00:00.0,0.5772251935732455,0.0,0.0
2023-01-31T08:00:00.0,0.6207461258087408,0.24999999999999994,2.4999999999999996
2023-01-31T10:00:00.0,2.1531415549829624,0.7499999999999999,7.499999999999999
2023-01-31T12:00:00.0,2.050065590988907,1.0,10.0
2023-01-31T14:00:00.0,0.3573298833611636,0.7500000000000001,7.500000000000001
2023-01-31T16:00:00.0,0.6963351205613892,0.24999999999999994,2.4999999999999996
2023-01-31T18:00:00.0,0.9345550428021651,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-31T20:00:00.0,0.9070681418252463,0.0,0.0
2023-01-31T22:00:00.0,0.8223168239921289,0.0,0.0
2023-02-01T00:00:00.0,0.6573953498661285,0.0,0.0
